model_id,event_id,dataset_name,instruction_text,target,raw_prediction,canonical_prediction,canonical_target,exact_match,batch_size
Qwen/Qwen2.5-Omni-7B,3a187bcd-8cb1-4881-84ba-629ee1462b67,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Psittaciformes Psittacidae Probosciger aterrimus,The taxonomic name of the focal species is Notiophis taylori.,the taxonomic name of the focal species is notiophis taylori,chordata aves psittaciformes psittacidae probosciger aterrimus,false,1
Qwen/Qwen2.5-Omni-7B,ff7cf1f6-4573-4bf0-844a-a9323f966091,watkins,What is the common name for the focal species in the audio?,Long-Finned Pilot Whale,The common name for the focal species in the audio is the Common Poorwill.,the common name for the focal species in the audio is the common poorwill,long finned pilot whale,false,1
Qwen/Qwen2.5-Omni-7B,17c4aaac-c9ca-46c9-a5f3-672f342d2436,unseen-species-cmn,What is the common name for the focal species in the audio?,Tyler's Tree Frog,The common name for the focal species is the American bittern.,the common name for the focal species is the american bittern,tyler s tree frog,false,1
Qwen/Qwen2.5-Omni-7B,6505b2cd-166a-47b6-9431-f91fb5955f61,unseen-family-cmn,What is the common name for the focal species in the audio?,Spotted Elachura,The common name for the focal species is the Red-crowned Crane.,the common name for the focal species is the red crowned crane,spotted elachura,false,1
Qwen/Qwen2.5-Omni-7B,84d0af83-fcef-4433-bf28-7cf01fcafab6,unseen-species-sci,What is the scientific name for the focal species in the audio?,Lybius rubrifacies,The scientific name for the focal species is Rallina eurizonoides.,the scientific name for the focal species is rallina eurizonoides,lybius rubrifacies,false,1
Qwen/Qwen2.5-Omni-7B,88e06935-80b9-47b3-b97d-c05939ed4894,unseen-species-cmn,What is the common name for the focal species in the audio?,Maghreb Magpie,The common name for the focal species is the American Robin.,the common name for the focal species is the american robin,maghreb magpie,false,1
Qwen/Qwen2.5-Omni-7B,290614c5-bfd5-4674-891d-718ffc5ffd35,watkins,What is the common name for the focal species in the audio?,Humpback Whale,The common name for the focal species in the audio is a bird.,the common name for the focal species in the audio is a bird,humpback whale,false,1
Qwen/Qwen2.5-Omni-7B,b04cf2d0-01e4-4c29-8518-8d0a939186a6,unseen-species-sci,What is the scientific name for the focal species in the audio?,Ploceus alienus,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,ploceus alienus,false,1
Qwen/Qwen2.5-Omni-7B,d0cf6ba2-4c08-42b9-a1a5-a7738fee4896,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Psittaciformes Psittacidae Agapornis pullarius,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves psittaciformes psittacidae agapornis pullarius,false,1
Qwen/Qwen2.5-Omni-7B,74dcd63a-8657-47a0-b153-04a1c2385ce5,unseen-species-cmn,What is the common name for the focal species in the audio?,Chestnut-collared Swallow,House Sparrow,house sparrow,chestnut collared swallow,false,1
Qwen/Qwen2.5-Omni-7B,eb5ff023-11ef-47c3-9611-cbf9e191309a,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,7d7e760a-3f2d-46a9-ae5f-48880d5e3cb7,unseen-genus-sci,What is the scientific name for the focal species in the audio?,Afrixalus fornasini,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,afrixalus fornasini,false,1
Qwen/Qwen2.5-Omni-7B,5fafe324-9c96-46d9-b805-8175cb9f288d,unseen-species-sci,What is the scientific name for the focal species in the audio?,Quiscalus nicaraguensis,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,quiscalus nicaraguensis,false,1
Qwen/Qwen2.5-Omni-7B,47410155-d098-4532-8d4f-3f9b928258a6,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,More,more,more,true,1
Qwen/Qwen2.5-Omni-7B,6ea899c9-7a7d-4210-aa65-069850cd4fd1,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Amphibia Anura Pelodryadidae Litoria tyleri,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata amphibia anura pelodryadidae litoria tyleri,false,1
Qwen/Qwen2.5-Omni-7B,9d63c951-815d-4c71-a8d5-515cd0a50762,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Apodiformes Trochilidae Aglaeactis aliciae,The taxonomic name of the focal species is Psilorhamphus pectoralis.,the taxonomic name of the focal species is psilorhamphus pectoralis,chordata aves apodiformes trochilidae aglaeactis aliciae,false,1
Qwen/Qwen2.5-Omni-7B,744dd5fe-2ec0-4a01-9e14-06496f66b7b9,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,a01d10f1-32fc-44c2-ad50-03d77cf8be4f,unseen-species-cmn,What is the common name for the focal species in the audio?,Black-and-orange Flycatcher,The common name for the focal species is the American crow.,the common name for the focal species is the american crow,black and orange flycatcher,false,1
Qwen/Qwen2.5-Omni-7B,09cee3d7-2cd4-43c9-8268-b26fd3b8be8b,unseen-species-cmn,What is the common name for the focal species in the audio?,Johanna's Sunbird,The common name for the focal species is the Common Yellowthroat.,the common name for the focal species is the common yellowthroat,johanna s sunbird,false,1
Qwen/Qwen2.5-Omni-7B,24791a52-8ddf-48ee-9c0f-3814dd95aafc,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Piciformes Lybiidae Trachyphonus margaritatus,The taxonomic name of the focal species is 'C. canadensis'.,the taxonomic name of the focal species is c canadensis,chordata aves piciformes lybiidae trachyphonus margaritatus,false,1
Qwen/Qwen2.5-Omni-7B,8797c4c8-28c7-4d79-ac35-3a3e573e4b62,unseen-species-cmn,What is the common name for the focal species in the audio?,Johanna's Sunbird,The common name for the focal species is the Common Grassquit.,the common name for the focal species is the common grassquit,johanna s sunbird,false,1
Qwen/Qwen2.5-Omni-7B,63783f8a-a9ed-4a16-a105-2ae6e19680b6,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,song,song,call,false,1
Qwen/Qwen2.5-Omni-7B,50854416-3d0c-4722-a621-e059ce0187be,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Arthropoda Insecta Hemiptera Cicadidae Cryptotympana facialis,The taxonomic name of the focal species is Psophodes sonorensis.,the taxonomic name of the focal species is psophodes sonorensis,arthropoda insecta hemiptera cicadidae cryptotympana facialis,false,1
Qwen/Qwen2.5-Omni-7B,f50aa277-61d1-48dc-85b3-e59acbe48786,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,0e1acb3d-4510-4138-94e8-871ec02149de,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,More,more,one,false,1
Qwen/Qwen2.5-Omni-7B,4cbdd583-23c6-408d-aea5-3719dc6d9654,watkins,What is the common name for the focal species in the audio?,Frasers Dolphin,The common name for the focal species in the audio is the Common Myna.,the common name for the focal species in the audio is the common myna,frasers dolphin,false,1
Qwen/Qwen2.5-Omni-7B,1e41cfe6-b017-48a4-9081-808483865558,unseen-species-cmn,What is the common name for the focal species in the audio?,Todd's Sirystes,The common name for the focal species is the Common Yellowthroat.,the common name for the focal species is the common yellowthroat,todd s sirystes,false,1
Qwen/Qwen2.5-Omni-7B,8b5df2be-e3fa-4f2e-91ef-43b1bcbdb887,unseen-species-cmn,What is the common name for the focal species in the audio?,Flesh-footed Shearwater,The common name for the focal species in the audio is the owl.,the common name for the focal species in the audio is the owl,flesh footed shearwater,false,1
Qwen/Qwen2.5-Omni-7B,1ebe0dbf-bc79-4b86-be35-2c17559c0ae9,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Estrildidae Lonchura flaviprymna,The taxonomic name of the focal species is Notiophyllum hookeri.,the taxonomic name of the focal species is notiophyllum hookeri,chordata aves passeriformes estrildidae lonchura flaviprymna,false,1
Qwen/Qwen2.5-Omni-7B,139d2aa2-3c2e-40e5-99c8-02c8c2c0ae32,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Arthropoda Insecta Orthoptera Prophalangopsidae Cyphoderris monstrosa,The taxonomic name of the focal species is S. carolinensis.,the taxonomic name of the focal species is s carolinensis,arthropoda insecta orthoptera prophalangopsidae cyphoderris monstrosa,false,1
Qwen/Qwen2.5-Omni-7B,41491fe9-71e6-4c15-83e6-8de6992afe56,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Mammalia Cetacea Phocoenidae Phocoenoides dalli,The taxonomic name of the focal species is 'C. a. aenea'.,the taxonomic name of the focal species is c a aenea,chordata mammalia cetacea phocoenidae phocoenoides dalli,false,1
Qwen/Qwen2.5-Omni-7B,435bffb1-30f0-43ba-9338-d03d62088909,unseen-genus-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Nectariniidae Drepanorhynchus reichenowi,The taxonomic name of the focal species is Psittacula krameri.,the taxonomic name of the focal species is psittacula krameri,chordata aves passeriformes nectariniidae drepanorhynchus reichenowi,false,1
Qwen/Qwen2.5-Omni-7B,b4b0bd93-9d2b-42b6-b16a-ccd52e720e30,unseen-species-cmn,What is the common name for the focal species in the audio?,Plain-backed Sunbird,The common name for the focal species is the Common Nightingjar.,the common name for the focal species is the common nightingjar,plain backed sunbird,false,1
Qwen/Qwen2.5-Omni-7B,a9bb4d17-629a-41e2-9cf3-16dbee251288,unseen-species-sci,What is the scientific name for the focal species in the audio?,Passer gongonensis,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,passer gongonensis,false,1
Qwen/Qwen2.5-Omni-7B,88011efa-f88c-420e-8a49-1c753d356676,unseen-family-sci,What is the scientific name for the focal species in the audio?,Sus scrofa,The scientific name for the focal species in the audio is Sus scrofa.,the scientific name for the focal species in the audio is sus scrofa,sus scrofa,false,1
Qwen/Qwen2.5-Omni-7B,a188ae77-e1c2-4e7f-9b91-f5f4fed96383,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",One,One,one,one,true,1
Qwen/Qwen2.5-Omni-7B,8292083c-af55-42ea-a500-bc508aff41d3,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Mammalia Cetacea Phocoenidae Phocoena phocoena,The taxonomic name of the focal species is Sitta carolinensis.,the taxonomic name of the focal species is sitta carolinensis,chordata mammalia cetacea phocoenidae phocoena phocoena,false,1
Qwen/Qwen2.5-Omni-7B,0802452e-894d-46ad-b8cc-dcfbd103e556,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Tyrannidae Sirystes subcanescens,The taxonomic name of the focal species is Psaropsishypochondria.,the taxonomic name of the focal species is psaropsishypochondria,chordata aves passeriformes tyrannidae sirystes subcanescens,false,1
Qwen/Qwen2.5-Omni-7B,b3408128-17ab-4bbd-b598-3ca1abdc17c7,unseen-species-sci,What is the scientific name for the focal species in the audio?,Thlypopsis fulviceps,The scientific name for the focal species is Psittacula krameri.,the scientific name for the focal species is psittacula krameri,thlypopsis fulviceps,false,1
Qwen/Qwen2.5-Omni-7B,91cb3c97-c0d5-4b20-99e6-5a40d515bd9e,unseen-species-sci,What is the scientific name for the focal species in the audio?,Ranoidea aurea,The scientific name for the focal species is Rana temporaria.,the scientific name for the focal species is rana temporaria,ranoidea aurea,false,1
Qwen/Qwen2.5-Omni-7B,c4b8bcc8-85c1-4665-9f4f-3986a9ed6e2b,watkins,What is the common name for the focal species in the audio?,White-sided Dolphin,The common name for the focal species in the audio is the American Robin.,the common name for the focal species in the audio is the american robin,white sided dolphin,false,1
Qwen/Qwen2.5-Omni-7B,ad626823-91eb-43ed-be9c-92fe32598fd3,zf-indiv,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",More,One,one,more,false,1
Qwen/Qwen2.5-Omni-7B,ff40ace5-483a-41e1-902b-ebbd7a7e30bb,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Passeriformes Tyrannidae Knipolegus lophotes,The taxonomic name of the focal species is Psophodes olivaceus.,the taxonomic name of the focal species is psophodes olivaceus,chordata aves passeriformes tyrannidae knipolegus lophotes,false,1
Qwen/Qwen2.5-Omni-7B,4ec39730-f8d6-467d-b00d-9c2e93b6daca,call-type,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call,call,call,call,true,1
Qwen/Qwen2.5-Omni-7B,36e24857-271f-406e-9b58-233b9f6d304c,unseen-species-tax,What is the taxonomic name of the focal species in the audio?,Chordata Aves Caprimulgiformes Caprimulgidae Caprimulgus pulchellus,The taxonomic name of the focal species is Psophodes olivaceus.,the taxonomic name of the focal species is psophodes olivaceus,chordata aves caprimulgiformes caprimulgidae caprimulgus pulchellus,false,1
Qwen/Qwen2.5-Omni-7B,4fadb055-8cf9-4e30-9c5e-880dd83b097b,unseen-species-sci,What is the scientific name for the focal species in the audio?,Dicrurus lophorinus,The scientific name for the focal species is Psophodes olivaceus.,the scientific name for the focal species is psophodes olivaceus,dicrurus lophorinus,false,1
Qwen/Qwen2.5-Omni-7B,7e2d7dce-2614-4057-9167-57640230805f,unseen-family-tax,What is the taxonomic name of the focal species in the audio?,Chordata Mammalia Artiodactyla Suidae Hylochoerus meinertzhageni,The taxonomic name of the focal species is Rallina eurizonoides.,the taxonomic name of the focal species is rallina eurizonoides,chordata mammalia artiodactyla suidae hylochoerus meinertzhageni,false,1
